"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0070199","establishment of protein localization to chromosome","1/26","26/18805",0.0384615384615385,27.8180473372781,5.09158689860627,0.0353565328633679,0.157081511676555,0.115170272013694,"NIPBL",1,"DX_vs_REL"
"GO:2000178","negative regulation of neural precursor cell proliferation","1/26","26/18805",0.0384615384615385,27.8180473372781,5.09158689860627,0.0353565328633679,0.157081511676555,0.115170272013694,"SHOC2",1,"DX_vs_REL"
"GO:0001783","B cell apoptotic process","1/26","27/18805",0.037037037037037,26.7877492877493,4.98937582326577,0.0366921061178306,0.157940138735321,0.115799807029374,"FOXP1",1,"DX_vs_REL"
"GO:0009648","photoperiodism","1/26","27/18805",0.037037037037037,26.7877492877493,4.98937582326577,0.0366921061178306,0.157940138735321,0.115799807029374,"CLOCK",1,"DX_vs_REL"
"GO:0032967","positive regulation of collagen biosynthetic process","1/26","27/18805",0.037037037037037,26.7877492877493,4.98937582326577,0.0366921061178306,0.157940138735321,0.115799807029374,"MYB",1,"DX_vs_REL"
"GO:1901679","nucleotide transmembrane transport","1/26","27/18805",0.037037037037037,26.7877492877493,4.98937582326577,0.0366921061178306,0.157940138735321,0.115799807029374,"SHOC2",1,"DX_vs_REL"
"GO:0009755","hormone-mediated signaling pathway","2/26","223/18805",0.00896860986547085,6.48671955846844,3.06686409219228,0.0377514259737684,0.157940138735321,0.115799807029374,"FOXP1/CLOCK",2,"DX_vs_REL"
"GO:0048167","regulation of synaptic plasticity","2/26","223/18805",0.00896860986547085,6.48671955846844,3.06686409219228,0.0377514259737684,0.157940138735321,0.115799807029374,"KRAS/FXR1",2,"DX_vs_REL"
"GO:0007289","spermatid nucleus differentiation","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"PSME4",1,"DX_vs_REL"
"GO:0010714","positive regulation of collagen metabolic process","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"MYB",1,"DX_vs_REL"
"GO:0021544","subpallium development","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"FOXP1",1,"DX_vs_REL"
"GO:0035025","positive regulation of Rho protein signal transduction","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"FXR1",1,"DX_vs_REL"
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"FOXP1",1,"DX_vs_REL"
"GO:0055022","negative regulation of cardiac muscle tissue growth","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"FOXP1",1,"DX_vs_REL"
"GO:0061117","negative regulation of heart growth","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"FOXP1",1,"DX_vs_REL"
"GO:0071378","cellular response to growth hormone stimulus","1/26","28/18805",0.0357142857142857,25.831043956044,4.89256332530897,0.0380259012632632,0.157940138735321,0.115799807029374,"SHOC2",1,"DX_vs_REL"
"GO:1901654","response to ketone","2/26","225/18805",0.00888888888888889,6.42905982905983,3.04837643816088,0.0383687971812904,0.15862655501339,0.116303079175256,"FOXP1/GNG2",2,"DX_vs_REL"
"GO:0010165","response to X-ray","1/26","29/18805",0.0344827586206897,24.9403183023873,4.80068206928663,0.0393579205723729,0.15903449353452,0.116602174784548,"NIPBL",1,"DX_vs_REL"
"GO:0034695","response to prostaglandin E","1/26","29/18805",0.0344827586206897,24.9403183023873,4.80068206928663,0.0393579205723729,0.15903449353452,0.116602174784548,"GNG2",1,"DX_vs_REL"
"GO:0035020","regulation of Rac protein signal transduction","1/26","29/18805",0.0344827586206897,24.9403183023873,4.80068206928663,0.0393579205723729,0.15903449353452,0.116602174784548,"KRAS",1,"DX_vs_REL"
"GO:0060479","lung cell differentiation","1/26","29/18805",0.0344827586206897,24.9403183023873,4.80068206928663,0.0393579205723729,0.15903449353452,0.116602174784548,"KRAS",1,"DX_vs_REL"
"GO:0060487","lung epithelial cell differentiation","1/26","29/18805",0.0344827586206897,24.9403183023873,4.80068206928663,0.0393579205723729,0.15903449353452,0.116602174784548,"KRAS",1,"DX_vs_REL"
"GO:0002285","lymphocyte activation involved in immune response","2/26","231/18805",0.00865800865800866,6.26207126207126,2.994232768217,0.040244311364436,0.159361984734073,0.116842287386802,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0007286","spermatid development","2/26","231/18805",0.00865800865800866,6.26207126207126,2.994232768217,0.040244311364436,0.159361984734073,0.116842287386802,"PSME4/FXR1",2,"DX_vs_REL"
"GO:0042594","response to starvation","2/26","232/18805",0.00862068965517241,6.23507957559682,2.98539509467888,0.0405602775823868,0.159361984734073,0.116842287386802,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0003309","type B pancreatic cell differentiation","1/26","30/18805",0.0333333333333333,24.1089743589744,4.71331960182378,0.0406881663150825,0.159361984734073,0.116842287386802,"CLOCK",1,"DX_vs_REL"
"GO:0060441","epithelial tube branching involved in lung morphogenesis","1/26","30/18805",0.0333333333333333,24.1089743589744,4.71331960182378,0.0406881663150825,0.159361984734073,0.116842287386802,"KRAS",1,"DX_vs_REL"
"GO:0060765","regulation of androgen receptor signaling pathway","1/26","30/18805",0.0333333333333333,24.1089743589744,4.71331960182378,0.0406881663150825,0.159361984734073,0.116842287386802,"FOXP1",1,"DX_vs_REL"
"GO:0090330","regulation of platelet aggregation","1/26","30/18805",0.0333333333333333,24.1089743589744,4.71331960182378,0.0406881663150825,0.159361984734073,0.116842287386802,"UBASH3B",1,"DX_vs_REL"
"GO:0003298","physiological muscle hypertrophy","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"FOXP1",1,"DX_vs_REL"
"GO:0003301","physiological cardiac muscle hypertrophy","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"FOXP1",1,"DX_vs_REL"
"GO:0007064","mitotic sister chromatid cohesion","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"NIPBL",1,"DX_vs_REL"
"GO:0033688","regulation of osteoblast proliferation","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"EIF2AK2",1,"DX_vs_REL"
"GO:0040018","positive regulation of multicellular organism growth","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"NIPBL",1,"DX_vs_REL"
"GO:0060964","regulation of miRNA-mediated gene silencing","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"FXR1",1,"DX_vs_REL"
"GO:0061049","cell growth involved in cardiac muscle cell development","1/26","31/18805",0.032258064516129,23.3312655086849,4.6301103270262,0.0420166407585347,0.159663234882432,0.117063160366444,"FOXP1",1,"DX_vs_REL"
"GO:0048515","spermatid differentiation","2/26","239/18805",0.00836820083682008,6.05246218216929,2.9249497754737,0.0427986894232025,0.160604183100474,0.11775305226439,"PSME4/FXR1",2,"DX_vs_REL"
"GO:0015931","nucleobase-containing compound transport","2/26","240/18805",0.00833333333333333,6.02724358974359,2.91651112487558,0.0431222333598532,0.160604183100474,0.11775305226439,"SHOC2/FXR1",2,"DX_vs_REL"
"GO:0010575","positive regulation of vascular endothelial growth factor production","1/26","32/18805",0.03125,22.6021634615385,4.55072887138683,0.0433433461670932,0.160604183100474,0.11775305226439,"EIF2AK3",1,"DX_vs_REL"
"GO:0060325","face morphogenesis","1/26","32/18805",0.03125,22.6021634615385,4.55072887138683,0.0433433461670932,0.160604183100474,0.11775305226439,"NIPBL",1,"DX_vs_REL"
"GO:0099022","vesicle tethering","1/26","32/18805",0.03125,22.6021634615385,4.55072887138683,0.0433433461670932,0.160604183100474,0.11775305226439,"EXOC1",1,"DX_vs_REL"
"GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","1/26","32/18805",0.03125,22.6021634615385,4.55072887138683,0.0433433461670932,0.160604183100474,0.11775305226439,"FXR1",1,"DX_vs_REL"
"GO:0002063","chondrocyte development","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"EIF2AK3",1,"DX_vs_REL"
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"TM9SF2",1,"DX_vs_REL"
"GO:0035115","embryonic forelimb morphogenesis","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"NIPBL",1,"DX_vs_REL"
"GO:0048566","embryonic digestive tract development","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"NIPBL",1,"DX_vs_REL"
"GO:0060147","regulation of post-transcriptional gene silencing","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"FXR1",1,"DX_vs_REL"
"GO:0071634","regulation of transforming growth factor beta production","1/26","33/18805",0.0303030303030303,21.9172494172494,4.47488456246125,0.0446682848023485,0.161493029670029,0.118404743861329,"MYB",1,"DX_vs_REL"
"GO:0045671","negative regulation of osteoclast differentiation","1/26","34/18805",0.0294117647058824,21.2726244343891,4.40231680685393,0.0459914589231211,0.164281491273388,0.120449210316553,"UBASH3B",1,"DX_vs_REL"
"GO:0060966","regulation of gene silencing by regulatory ncRNA","1/26","34/18805",0.0294117647058824,21.2726244343891,4.40231680685393,0.0459914589231211,0.164281491273388,0.120449210316553,"FXR1",1,"DX_vs_REL"
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/26","34/18805",0.0294117647058824,21.2726244343891,4.40231680685393,0.0459914589231211,0.164281491273388,0.120449210316553,"EIF2AK3",1,"DX_vs_REL"
"GO:0002573","myeloid leukocyte differentiation","2/26","250/18805",0.008,5.78615384615385,2.83466501490359,0.0464085383594177,0.164596760714009,0.120680362072392,"FOXP1/UBASH3B",2,"DX_vs_REL"
"GO:0033002","muscle cell proliferation","2/26","251/18805",0.00796812749003984,5.76310144039228,2.8267244781826,0.0467421904964256,0.164596760714009,0.120680362072392,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0007212","G protein-coupled dopamine receptor signaling pathway","1/26","35/18805",0.0285714285714286,20.6648351648352,4.33279119934059,0.0473128707854621,0.164596760714009,0.120680362072392,"GNG2",1,"DX_vs_REL"
"GO:0034599","cellular response to oxidative stress","2/26","254/18805",0.0078740157480315,5.69503331314355,2.80315709972122,0.0477485430354405,0.164596760714009,0.120680362072392,"FOXP1/MYB",2,"DX_vs_REL"
"GO:0043523","regulation of neuron apoptotic process","2/26","255/18805",0.00784313725490196,5.67269984917044,2.7953846917672,0.0480857828991081,0.164596760714009,0.120680362072392,"KRAS/MYB",2,"DX_vs_REL"
"GO:0010984","regulation of lipoprotein particle clearance","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"LRPAP1",1,"DX_vs_REL"
"GO:0015868","purine ribonucleotide transport","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"SHOC2",1,"DX_vs_REL"
"GO:0030224","monocyte differentiation","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"FOXP1",1,"DX_vs_REL"
"GO:0033687","osteoblast proliferation","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"EIF2AK2",1,"DX_vs_REL"
"GO:0045943","positive regulation of transcription by RNA polymerase I","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"EIF2AK3",1,"DX_vs_REL"
"GO:0071604","transforming growth factor beta production","1/26","36/18805",0.0277777777777778,20.090811965812,4.26609623023061,0.0486325226426584,0.164596760714009,0.120680362072392,"MYB",1,"DX_vs_REL"
"GO:0031669","cellular response to nutrient levels","2/26","258/18805",0.00775193798449612,5.60673822301729,2.77231206835303,0.049102828997065,0.164596760714009,0.120680362072392,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0010614","negative regulation of cardiac muscle hypertrophy","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"FOXP1",1,"DX_vs_REL"
"GO:0032228","regulation of synaptic transmission, GABAergic","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"KRAS",1,"DX_vs_REL"
"GO:0034110","regulation of homotypic cell-cell adhesion","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"UBASH3B",1,"DX_vs_REL"
"GO:0034694","response to prostaglandin","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"GNG2",1,"DX_vs_REL"
"GO:0035883","enteroendocrine cell differentiation","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"CLOCK",1,"DX_vs_REL"
"GO:0046621","negative regulation of organ growth","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"FOXP1",1,"DX_vs_REL"
"GO:0048261","negative regulation of receptor-mediated endocytosis","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"LRPAP1",1,"DX_vs_REL"
"GO:0060218","hematopoietic stem cell differentiation","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"EIF2AK2",1,"DX_vs_REL"
"GO:0099171","presynaptic modulation of chemical synaptic transmission","1/26","37/18805",0.027027027027027,19.547817047817,4.20204048519202,0.0499504167452368,0.164596760714009,0.120680362072392,"FXR1",1,"DX_vs_REL"
"GO:0046883","regulation of hormone secretion","2/26","262/18805",0.00763358778625954,5.52113916617733,2.74210503448937,0.0504712114465256,0.16570144052113,0.12149029999899,"CLOCK/MYB",2,"DX_vs_REL"
"GO:0006270","DNA replication initiation","1/26","38/18805",0.0263157894736842,19.0334008097166,4.14045025277388,0.0512665553409648,0.166476486979933,0.122058554725665,"ORC4",1,"DX_vs_REL"
"GO:0006904","vesicle docking involved in exocytosis","1/26","38/18805",0.0263157894736842,19.0334008097166,4.14045025277388,0.0512665553409648,0.166476486979933,0.122058554725665,"EXOC1",1,"DX_vs_REL"
"GO:0045652","regulation of megakaryocyte differentiation","1/26","38/18805",0.0263157894736842,19.0334008097166,4.14045025277388,0.0512665553409648,0.166476486979933,0.122058554725665,"MYB",1,"DX_vs_REL"
"GO:0014741","negative regulation of muscle hypertrophy","1/26","39/18805",0.0256410256410256,18.5453648915187,4.08116747126421,0.0525809406748557,0.166711791224681,0.122231076963224,"FOXP1",1,"DX_vs_REL"
"GO:0032872","regulation of stress-activated MAPK cascade","1/26","39/18805",0.0256410256410256,18.5453648915187,4.08116747126421,0.0525809406748557,0.166711791224681,0.122231076963224,"EIF2AK2",1,"DX_vs_REL"
"GO:0060323","head morphogenesis","1/26","39/18805",0.0256410256410256,18.5453648915187,4.08116747126421,0.0525809406748557,0.166711791224681,0.122231076963224,"NIPBL",1,"DX_vs_REL"
"GO:0070229","negative regulation of lymphocyte apoptotic process","1/26","39/18805",0.0256410256410256,18.5453648915187,4.08116747126421,0.0525809406748557,0.166711791224681,0.122231076963224,"FOXP1",1,"DX_vs_REL"
"GO:0072530","purine-containing compound transmembrane transport","1/26","39/18805",0.0256410256410256,18.5453648915187,4.08116747126421,0.0525809406748557,0.166711791224681,0.122231076963224,"SHOC2",1,"DX_vs_REL"
"GO:0006688","glycosphingolipid biosynthetic process","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"TM9SF2",1,"DX_vs_REL"
"GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"FHIT",1,"DX_vs_REL"
"GO:0038179","neurotrophin signaling pathway","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"SHOC2",1,"DX_vs_REL"
"GO:0048873","homeostasis of number of cells within a tissue","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"KRAS",1,"DX_vs_REL"
"GO:0051503","adenine nucleotide transport","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"SHOC2",1,"DX_vs_REL"
"GO:0051693","actin filament capping","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"TMOD3",1,"DX_vs_REL"
"GO:0060416","response to growth hormone","1/26","40/18805",0.025,18.0817307692308,4.02404795941766,0.0538935749891719,0.166711791224681,0.122231076963224,"SHOC2",1,"DX_vs_REL"
"GO:0001894","tissue homeostasis","2/26","272/18805",0.00735294117647059,5.31815610859729,2.66922689527938,0.0539526401611789,0.166711791224681,0.122231076963224,"KRAS/UBASH3B",2,"DX_vs_REL"
"GO:0060249","anatomical structure homeostasis","2/26","272/18805",0.00735294117647059,5.31815610859729,2.66922689527938,0.0539526401611789,0.166711791224681,0.122231076963224,"KRAS/UBASH3B",2,"DX_vs_REL"
"GO:0007143","female meiotic nuclear division","1/26","41/18805",0.024390243902439,17.640712945591,3.96895988579298,0.0552044605234263,0.16767885458306,0.122940116167459,"ORC4",1,"DX_vs_REL"
"GO:0032965","regulation of collagen biosynthetic process","1/26","41/18805",0.024390243902439,17.640712945591,3.96895988579298,0.0552044605234263,0.16767885458306,0.122940116167459,"MYB",1,"DX_vs_REL"
"GO:0035136","forelimb morphogenesis","1/26","41/18805",0.024390243902439,17.640712945591,3.96895988579298,0.0552044605234263,0.16767885458306,0.122940116167459,"NIPBL",1,"DX_vs_REL"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","1/26","41/18805",0.024390243902439,17.640712945591,3.96895988579298,0.0552044605234263,0.16767885458306,0.122940116167459,"EIF2AK2",1,"DX_vs_REL"
"GO:0097242","amyloid-beta clearance","1/26","41/18805",0.024390243902439,17.640712945591,3.96895988579298,0.0552044605234263,0.16767885458306,0.122940116167459,"LRPAP1",1,"DX_vs_REL"
"GO:0015865","purine nucleotide transport","1/26","42/18805",0.0238095238095238,17.220695970696,3.9157824395691,0.0565135995143873,0.170495420156581,0.125005188115039,"SHOC2",1,"DX_vs_REL"
"GO:0051154","negative regulation of striated muscle cell differentiation","1/26","42/18805",0.0238095238095238,17.220695970696,3.9157824395691,0.0565135995143873,0.170495420156581,0.125005188115039,"FOXP1",1,"DX_vs_REL"
"GO:0021537","telencephalon development","2/26","280/18805",0.00714285714285714,5.16620879120879,2.61346388246933,0.0567984949233828,0.170777966217444,0.125212347483055,"FOXP1/FXR1",2,"DX_vs_REL"
"GO:0051258","protein polymerization","2/26","282/18805",0.00709219858156028,5.12956901254774,2.59985533760957,0.0575182050953372,0.171714946244388,0.125899329951093,"TMOD3/ORC4",2,"DX_vs_REL"
"GO:0045124","regulation of bone resorption","1/26","43/18805",0.0232558139534884,16.8202146690519,3.86440467222092,0.0578209941960809,0.171714946244388,0.125899329951093,"UBASH3B",1,"DX_vs_REL"
"GO:1900225","regulation of NLRP3 inflammasome complex assembly","1/26","43/18805",0.0232558139534884,16.8202146690519,3.86440467222092,0.0578209941960809,0.171714946244388,0.125899329951093,"EIF2AK2",1,"DX_vs_REL"
"GO:0034976","response to endoplasmic reticulum stress","2/26","283/18805",0.00706713780918728,5.11144332699103,2.5930993142941,0.0578792819927893,0.171714946244388,0.125899329951093,"EIF2AK2/EIF2AK3",2,"DX_vs_REL"
"GO:0009409","response to cold","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"EIF2AK3",1,"DX_vs_REL"
"GO:0014002","astrocyte development","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"KRAS",1,"DX_vs_REL"
"GO:0030201","heparan sulfate proteoglycan metabolic process","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"TM9SF2",1,"DX_vs_REL"
"GO:0030835","negative regulation of actin filament depolymerization","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"TMOD3",1,"DX_vs_REL"
"GO:0042092","type 2 immune response","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"MYB",1,"DX_vs_REL"
"GO:0048821","erythrocyte development","1/26","44/18805",0.0227272727272727,16.4379370629371,3.81472448468322,0.0591266467997963,0.171987282059342,0.126099003289811,"TMOD3",1,"DX_vs_REL"
"GO:0048701","embryonic cranial skeleton morphogenesis","1/26","45/18805",0.0222222222222222,16.0726495726496,3.76664773888225,0.0604305595540849,0.174078998973541,0.127632624932566,"NIPBL",1,"DX_vs_REL"
"GO:0060428","lung epithelium development","1/26","45/18805",0.0222222222222222,16.0726495726496,3.76664773888225,0.0604305595540849,0.174078998973541,0.127632624932566,"KRAS",1,"DX_vs_REL"
"GO:0090148","membrane fission","1/26","45/18805",0.0222222222222222,16.0726495726496,3.76664773888225,0.0604305595540849,0.174078998973541,0.127632624932566,"EXOC1",1,"DX_vs_REL"
"GO:0010712","regulation of collagen metabolic process","1/26","46/18805",0.0217391304347826,15.7232441471572,3.72008747597526,0.0617327346847669,0.175564751826423,0.128721961025562,"MYB",1,"DX_vs_REL"
"GO:0033574","response to testosterone","1/26","46/18805",0.0217391304347826,15.7232441471572,3.72008747597526,0.0617327346847669,0.175564751826423,0.128721961025562,"FOXP1",1,"DX_vs_REL"
"GO:0044546","NLRP3 inflammasome complex assembly","1/26","46/18805",0.0217391304347826,15.7232441471572,3.72008747597526,0.0617327346847669,0.175564751826423,0.128721961025562,"EIF2AK2",1,"DX_vs_REL"
"GO:0048512","circadian behavior","1/26","46/18805",0.0217391304347826,15.7232441471572,3.72008747597526,0.0617327346847669,0.175564751826423,0.128721961025562,"FXR1",1,"DX_vs_REL"
"GO:0031641","regulation of myelination","1/26","47/18805",0.0212765957446809,15.3887070376432,3.67496322647081,0.0630331744149333,0.178411086030124,0.13080885897417,"EIF2AK3",1,"DX_vs_REL"
"GO:0006356","regulation of transcription by RNA polymerase I","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"EIF2AK3",1,"DX_vs_REL"
"GO:0006862","nucleotide transport","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"SHOC2",1,"DX_vs_REL"
"GO:0007622","rhythmic behavior","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"FXR1",1,"DX_vs_REL"
"GO:0048806","genitalia development","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"NIPBL",1,"DX_vs_REL"
"GO:0140632","canonical inflammasome complex assembly","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"EIF2AK2",1,"DX_vs_REL"
"GO:0141085","regulation of inflammasome-mediated signaling pathway","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"EIF2AK2",1,"DX_vs_REL"
"GO:1900271","regulation of long-term synaptic potentiation","1/26","48/18805",0.0208333333333333,15.068108974359,3.63120039973029,0.0643318809649497,0.178411086030124,0.13080885897417,"FXR1",1,"DX_vs_REL"
"GO:0048511","rhythmic process","2/26","303/18805",0.0066006600660066,4.77405432850977,2.46431197745204,0.0652675040089321,0.179224981349682,0.131405597217543,"CLOCK/FXR1",2,"DX_vs_REL"
"GO:0006376","mRNA splice site recognition","1/26","49/18805",0.0204081632653061,14.7605965463108,3.58872974227347,0.0656288565524592,0.179224981349682,0.131405597217543,"CELF2",1,"DX_vs_REL"
"GO:0042149","cellular response to glucose starvation","1/26","49/18805",0.0204081632653061,14.7605965463108,3.58872974227347,0.0656288565524592,0.179224981349682,0.131405597217543,"EIF2AK3",1,"DX_vs_REL"
"GO:0046578","regulation of Ras protein signal transduction","1/26","49/18805",0.0204081632653061,14.7605965463108,3.58872974227347,0.0656288565524592,0.179224981349682,0.131405597217543,"SHOC2",1,"DX_vs_REL"
"GO:0048546","digestive tract morphogenesis","1/26","49/18805",0.0204081632653061,14.7605965463108,3.58872974227347,0.0656288565524592,0.179224981349682,0.131405597217543,"NIPBL",1,"DX_vs_REL"
"GO:0030195","negative regulation of blood coagulation","1/26","50/18805",0.02,14.4653846153846,3.5474868559047,0.0669241033923844,0.181100679786058,0.132780836714715,"UBASH3B",1,"DX_vs_REL"
"GO:0030521","androgen receptor signaling pathway","1/26","50/18805",0.02,14.4653846153846,3.5474868559047,0.0669241033923844,0.181100679786058,0.132780836714715,"FOXP1",1,"DX_vs_REL"
"GO:0045071","negative regulation of viral genome replication","1/26","50/18805",0.02,14.4653846153846,3.5474868559047,0.0669241033923844,0.181100679786058,0.132780836714715,"EIF2AK2",1,"DX_vs_REL"
"GO:0051402","neuron apoptotic process","2/26","309/18805",0.00647249190938511,4.68135424446104,2.42785924974264,0.0675440041826005,0.181304577265954,0.132930331890639,"KRAS/MYB",2,"DX_vs_REL"
"GO:0008542","visual learning","1/26","51/18805",0.0196078431372549,14.1817496229261,3.5074117680035,0.0682176236969324,0.181304577265954,0.132930331890639,"KRAS",1,"DX_vs_REL"
"GO:0046850","regulation of bone remodeling","1/26","51/18805",0.0196078431372549,14.1817496229261,3.5074117680035,0.0682176236969324,0.181304577265954,0.132930331890639,"UBASH3B",1,"DX_vs_REL"
"GO:0140467","integrated stress response signaling","1/26","51/18805",0.0196078431372549,14.1817496229261,3.5074117680035,0.0682176236969324,0.181304577265954,0.132930331890639,"EIF2AK3",1,"DX_vs_REL"
"GO:1900047","negative regulation of hemostasis","1/26","51/18805",0.0196078431372549,14.1817496229261,3.5074117680035,0.0682176236969324,0.181304577265954,0.132930331890639,"UBASH3B",1,"DX_vs_REL"
"GO:1990090","cellular response to nerve growth factor stimulus","1/26","51/18805",0.0196078431372549,14.1817496229261,3.5074117680035,0.0682176236969324,0.181304577265954,0.132930331890639,"SHOC2",1,"DX_vs_REL"
"GO:0010171","body morphogenesis","1/26","52/18805",0.0192307692307692,13.9090236686391,3.4684485474321,0.0695094196755971,0.181476654022436,0.133056496495498,"NIPBL",1,"DX_vs_REL"
"GO:0016601","Rac protein signal transduction","1/26","52/18805",0.0192307692307692,13.9090236686391,3.4684485474321,0.0695094196755971,0.181476654022436,0.133056496495498,"KRAS",1,"DX_vs_REL"
